"","price","dateoftransfer","yearchi","tfarea","laua","ldnm","RGN11NM"
"1553",245000,2009-06-24,2009,40,"E09000001","City of London","London"
"1554",312500,2009-08-14,2009,35.22,"E09000001","City of London","London"
"1555",472500,2009-09-25,2009,82.8,"E09000001","City of London","London"
"1556",540000,2009-07-31,2009,71.57,"E09000001","City of London","London"
"1557",540000,2009-06-08,2009,88,"E09000001","City of London","London"
"1558",290250,2009-07-16,2009,46.8,"E09000001","City of London","London"
"1559",410000,2009-10-09,2009,59.34,"E09000001","City of London","London"
"1560",491000,2009-10-01,2009,69.02,"E09000001","City of London","London"
"1561",558000,2009-11-11,2009,72.37,"E09000001","City of London","London"
"1562",550000,2009-08-24,2009,92,"E09000001","City of London","London"
"1563",243000,2009-06-12,2009,42,"E09000001","City of London","London"
"1564",195000,2009-04-16,2009,41.69,"E09000001","City of London","London"
"1565",2e+05,2009-02-25,2009,88.28,"E09000001","City of London","London"
"1566",2e+05,2009-02-25,2009,43,"E09000001","City of London","London"
"1567",710000,2009-04-24,2009,94.5,"E09000001","City of London","London"
"1568",250000,2009-06-24,2009,45.18,"E09000001","City of London","London"
"1569",499999,2009-06-19,2009,117.3,"E09000001","City of London","London"
"1570",475000,2009-11-27,2009,68.27,"E09000001","City of London","London"
"1571",4e+05,2009-10-19,2009,60,"E09000001","City of London","London"
"1572",192750,2009-08-28,2009,36,"E09000001","City of London","London"
"1573",320000,2009-12-14,2009,38.99,"E09000001","City of London","London"
"1574",372000,2009-03-27,2009,75.6,"E09000001","City of London","London"
"1575",320000,2009-08-17,2009,47.3,"E09000001","City of London","London"
"1576",360000,2009-04-16,2009,60.29,"E09000001","City of London","London"
"1577",517000,2009-07-22,2009,68,"E09000001","City of London","London"
"1578",295000,2009-10-05,2009,33.28,"E09000001","City of London","London"
"1579",5e+05,2009-01-06,2009,70.86,"E09000001","City of London","London"
"1580",745000,2009-11-27,2009,84.44,"E09000001","City of London","London"
"1581",780000,2009-12-16,2009,154.5,"E09000001","City of London","London"
"1582",302500,2009-10-16,2009,31.9,"E09000001","City of London","London"
"1583",680000,2009-09-01,2009,92.5,"E09000001","City of London","London"
"1584",370000,2009-02-27,2009,69,"E09000001","City of London","London"
"1585",6e+05,2009-09-03,2009,93.4,"E09000001","City of London","London"
"1586",560000,2009-10-02,2009,84.42,"E09000001","City of London","London"
"1587",425000,2009-10-26,2009,61.92,"E09000001","City of London","London"
"1588",520000,2009-12-10,2009,77.87,"E09000001","City of London","London"
"1589",280000,2009-12-07,2009,39,"E09000001","City of London","London"
"1590",225000,2009-09-22,2009,34.3,"E09000001","City of London","London"
"1591",3e+05,2009-09-30,2009,45,"E09000001","City of London","London"
"1592",328000,2009-03-23,2009,55,"E09000001","City of London","London"
"1593",1e+05,2009-06-19,2009,35.52,"E09000001","City of London","London"
"1594",315000,2009-07-20,2009,38.78,"E09000001","City of London","London"
"1595",377500,2009-08-10,2009,48.9,"E09000001","City of London","London"
"1596",460000,2009-07-14,2009,70.26,"E09000001","City of London","London"
"1597",4e+05,2009-06-05,2009,60.9,"E09000001","City of London","London"
"1598",495000,2009-10-23,2009,69.32,"E09000001","City of London","London"
"1599",280000,2009-03-31,2009,40.57,"E09000001","City of London","London"
"1600",862000,2009-10-23,2009,95,"E09000001","City of London","London"
"1601",375000,2009-09-14,2009,31.4,"E09000001","City of London","London"
"1602",545000,2009-12-16,2009,64,"E09000001","City of London","London"
"1603",440000,2009-07-20,2009,57.35,"E09000001","City of London","London"
"1604",675000,2009-11-26,2009,86.6,"E09000001","City of London","London"
"1605",470000,2009-01-12,2009,69,"E09000001","City of London","London"
"1606",935000,2009-09-28,2009,113,"E09000001","City of London","London"
"1607",485000,2009-12-21,2009,73.47,"E09000001","City of London","London"
"1608",246000,2009-11-09,2009,27,"E09000001","City of London","London"
"1609",423000,2009-08-26,2009,59.28,"E09000001","City of London","London"
"1610",245000,2009-07-07,2009,48.12,"E09000001","City of London","London"
"1611",545000,2009-12-16,2009,100,"E09000001","City of London","London"
"1612",825000,2009-12-08,2009,110,"E09000001","City of London","London"
"1613",370000,2009-10-16,2009,62,"E09000001","City of London","London"
"1614",339000,2009-11-12,2009,39.5,"E09000001","City of London","London"
"1615",499999,2009-06-18,2009,67,"E09000001","City of London","London"
"1616",485000,2009-09-04,2009,73.48,"E09000001","City of London","London"
"1617",490000,2009-09-11,2009,108.86,"E09000001","City of London","London"
"1618",235000,2009-10-24,2009,30,"E09000001","City of London","London"
"1619",440000,2009-09-30,2009,53.92,"E09000001","City of London","London"
"1620",1175000,2009-12-14,2009,143.89,"E09000001","City of London","London"
"1621",250000,2009-06-23,2009,49.14,"E09000001","City of London","London"
"1622",299000,2009-08-28,2009,46.17,"E09000001","City of London","London"
"1623",395000,2009-07-31,2009,64.21,"E09000001","City of London","London"
"1624",5e+05,2009-03-27,2009,96,"E09000001","City of London","London"
"1625",2e+05,2009-02-25,2009,46,"E09000001","City of London","London"
"1626",5e+05,2009-08-04,2009,50,"E09000001","City of London","London"
"1627",375000,2009-09-04,2009,70,"E09000001","City of London","London"
"1628",492500,2009-10-07,2009,62.92,"E09000001","City of London","London"
"1629",499999,2009-11-30,2009,69.36,"E09000001","City of London","London"
"1630",685000,2009-06-08,2009,90.92,"E09000001","City of London","London"
"1631",470000,2009-04-22,2009,90.54,"E09000001","City of London","London"
"1632",966000,2009-05-22,2009,118.61,"E09000001","City of London","London"
"1633",3e+05,2009-10-02,2009,41.02,"E09000001","City of London","London"
"1634",2e+05,2009-07-24,2009,24.7,"E09000001","City of London","London"
"1635",710000,2009-12-18,2009,112.62,"E09000001","City of London","London"
"1636",805000,2009-07-28,2009,105.3,"E09000001","City of London","London"
"1637",215000,2009-06-12,2009,25.79,"E09000001","City of London","London"
"1638",175000,2009-06-23,2009,45.3,"E09000001","City of London","London"
"1639",2255000,2009-04-30,2009,185.53,"E09000001","City of London","London"
"1640",1010000,2009-09-25,2009,99.78,"E09000001","City of London","London"
"1641",465000,2009-09-21,2009,80,"E09000001","City of London","London"
